f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,timestamp,label
0.0,0.0,0.0,0.008382963,-0.32693556,-0.14251037,0.12574445,-0.6538711,-0.26825482,0.24310592,-0.8885941,-0.40238222,0.43591407,-0.9388918,-0.52812666,0.8466793,-0.58680737,-0.12574445,1.2071466,-0.7628496,-0.29340369,1.4083377,-0.90536,-0.40238222,1.575997,-1.0311044,-0.4778289,0.91374296,-0.37723333,-0.15089333,1.0394874,-0.70416886,-0.4275311,0.7460837,-0.8131474,-0.5029778,0.4945948,-0.8466793,-0.4945948,0.896977,-0.17604221,-0.20119111,0.8550622,-0.4945948,-0.4694459,0.5029778,-0.5532755,-0.46106297,0.2514889,-0.5448926,-0.36885035,0.8131474,0.025148889,-0.26825482,0.7293178,-0.25987184,-0.44429705,0.45268,-0.34370148,-0.4275311,0.2514889,-0.36885035,-0.3604674,2025-10-30T16:14:32.310,PointR
0.0,0.0,0.0,0.00849872,-0.3399488,-0.15297696,0.11898208,-0.66290015,-0.28045776,0.23796415,-0.90936303,-0.41643727,0.43343472,-0.9518566,-0.5524168,0.83287454,-0.6034091,-0.13597952,1.2323143,-0.7478874,-0.31445265,1.4702785,-0.84137326,-0.424936,1.6742479,-0.91786176,-0.49292576,0.9008643,-0.39943984,-0.1699744,1.0538412,-0.71389246,-0.44193342,0.7478874,-0.83287454,-0.5184219,0.5099232,-0.86686945,-0.5014245,0.8923656,-0.19547056,-0.212468,0.8583707,-0.5014245,-0.49292576,0.5014245,-0.5779129,-0.4759283,0.2549616,-0.5779129,-0.3909411,0.8073784,0.00849872,-0.27195904,0.7308899,-0.27195904,-0.46742958,0.45893088,-0.36544496,-0.45043215,0.24646288,-0.39943984,-0.38244238,2025-10-30T16:14:32.726,PointR
0.0,0.0,0.0,0.01676357,-0.3436532,-0.15087213,0.12572677,-0.6537792,-0.2765989,0.2263082,-0.896851,-0.42747104,0.41070747,-0.9471417,-0.5615796,0.8381785,-0.6034885,-0.13410856,1.2237406,-0.7375971,-0.31012604,1.4751942,-0.8046514,-0.43585283,1.6847388,-0.8549421,-0.5112889,0.9052328,-0.3939439,-0.15925391,1.0058142,-0.70407,-0.43585283,0.71245176,-0.82141495,-0.52805245,0.46937996,-0.86332387,-0.52805245,0.8884692,-0.19278106,-0.20954463,0.8549421,-0.4945253,-0.48614353,0.5029071,-0.56996137,-0.48614353,0.24307176,-0.56996137,-0.4023257,0.8046514,0.008381785,-0.26821712,0.72083354,-0.26821712,-0.46099818,0.4526164,-0.36041677,-0.4526164,0.24307176,-0.3939439,-0.3939439,2025-10-30T16:14:33.045,PointR
0.0,0.0,0.0,0.008428397,-0.34556425,-0.15171114,0.11799755,-0.6658433,-0.2781371,0.2359951,-0.9102668,-0.42141983,0.42141983,-0.9524088,-0.5562742,0.83441126,-0.60684454,-0.12642595,1.2305459,-0.7416989,-0.30342227,1.4833978,-0.8091261,-0.42141983,1.6941077,-0.86812484,-0.49727538,0.9018384,-0.40456304,-0.15171114,1.019836,-0.7164137,-0.42984822,0.7248421,-0.84283966,-0.5225606,0.4804186,-0.88498163,-0.5141322,0.89341,-0.20228152,-0.20228152,0.85969645,-0.5057038,-0.4804186,0.5057038,-0.58155936,-0.4719902,0.2359951,-0.58155936,-0.38770625,0.8091261,0.008428397,-0.2697087,0.73327047,-0.2781371,-0.4551334,0.4635618,-0.37084946,-0.446705,0.2528519,-0.40456304,-0.37927786,2025-10-30T16:14:33.321,PointR
0.0,0.0,0.0,0.008452146,-0.346538,-0.14368649,0.10987791,-0.6761717,-0.27046868,0.21130367,-0.92128396,-0.4141552,0.3972509,-0.95509255,-0.55784166,0.8198582,-0.62545884,-0.1267822,1.2171091,-0.7437889,-0.31272942,1.4875778,-0.7945018,-0.43951163,1.7073336,-0.8283104,-0.52403307,0.89592755,-0.4141552,-0.16059078,0.9973533,-0.7268846,-0.43951163,0.70152813,-0.84521466,-0.53248525,0.46486807,-0.8874754,-0.53248525,0.8874754,-0.20285152,-0.21130367,0.84521466,-0.51558095,-0.4902245,0.4902245,-0.58319813,-0.48177236,0.23666011,-0.59165025,-0.3972509,0.8029539,0.0,-0.27046868,0.7184324,-0.27046868,-0.46486807,0.45641592,-0.3634423,-0.45641592,0.24511226,-0.4141552,-0.3972509,2025-10-30T16:14:33.594,PointR
0.0,0.0,0.0,0.016811471,-0.34463516,-0.15130325,0.109274566,-0.64724165,-0.285795,0.19333193,-0.8826023,-0.43709826,0.36144665,-0.9666596,-0.5884015,0.8237621,-0.6220245,-0.1428975,1.2272375,-0.7228933,-0.3278237,1.5046268,-0.76492196,-0.46231547,1.7315816,-0.8069506,-0.5547786,0.8994137,-0.4034753,-0.16811472,0.95825386,-0.71448755,-0.45390972,0.6724589,-0.8405736,-0.5547786,0.43709826,-0.8994137,-0.57159,0.891008,-0.20173766,-0.21854913,0.8489793,-0.50434417,-0.50434417,0.50434417,-0.57159,-0.50434417,0.24376634,-0.5884015,-0.42869252,0.8153564,0.008405736,-0.2773893,0.73129904,-0.26898354,-0.48753268,0.47072122,-0.36985236,-0.48753268,0.2605778,-0.4034753,-0.42869252,2025-10-30T16:14:33.906,PointR
0.0,0.0,0.0,0.008393588,-0.34413707,-0.14269099,0.10072304,-0.6463062,-0.2769884,0.17626533,-0.8729331,-0.42807296,0.35253066,-0.96526253,-0.57076395,0.8225716,-0.62112546,-0.14269099,1.2254637,-0.7218485,-0.3357435,1.5024521,-0.7806036,-0.4700409,1.729079,-0.83096516,-0.56237036,0.89811385,-0.40289217,-0.17626533,0.94847536,-0.7134549,-0.45325372,0.6630934,-0.8561459,-0.56237036,0.43646654,-0.914901,-0.57915753,0.88972026,-0.1930525,-0.22662686,0.83935875,-0.50361526,-0.50361526,0.50361526,-0.57915753,-0.51200885,0.24341403,-0.5959447,-0.44486013,0.81417793,0.008393588,-0.28538197,0.7218485,-0.2685948,-0.49522164,0.4616473,-0.36931783,-0.49522164,0.25180763,-0.40289217,-0.43646654,2025-10-30T16:14:34.174,PointR
0.0,0.0,0.0,0.016651642,-0.34135863,-0.14153895,0.108235665,-0.6577398,-0.27475208,0.19149387,-0.89086276,-0.41629103,0.3663361,-0.95746934,-0.55783,0.82425624,-0.6161107,-0.13321313,1.2155697,-0.7243464,-0.3163812,1.4903219,-0.7826271,-0.44126847,1.715119,-0.82425624,-0.53285253,0.8991886,-0.4079652,-0.1581906,0.9491435,-0.7160205,-0.43294266,0.67439145,-0.8492337,-0.54117835,0.44126847,-0.8991886,-0.54950416,0.89086276,-0.19981968,-0.20814551,0.8409079,-0.507875,-0.48289758,0.4995492,-0.5744816,-0.4912234,0.24144879,-0.5828074,-0.41629103,0.8159304,0.0,-0.26642627,0.7243464,-0.27475208,-0.46624595,0.46624595,-0.37466192,-0.46624595,0.26642627,-0.4079652,-0.4079652,2025-10-30T16:14:34.420,PointR
0.0,0.0,0.0,0.016527796,-0.34708375,-0.14048627,0.10743068,-0.652848,-0.27270865,0.19006966,-0.8842371,-0.41319492,0.36361152,-0.9586122,-0.5536812,0.81812596,-0.6115285,-0.123958476,1.1982653,-0.71895915,-0.30576426,1.46271,-0.7768065,-0.42972273,1.6775714,-0.82638985,-0.5206256,0.90076494,-0.40493104,-0.15701407,0.9503483,-0.71069527,-0.42972273,0.6693758,-0.8429176,-0.5288895,0.42972273,-0.89250106,-0.5454173,0.89250106,-0.19833356,-0.20659746,0.83465374,-0.5040978,-0.4793061,0.4958339,-0.5784729,-0.4793061,0.23965305,-0.5867368,-0.41319492,0.81812596,0.0,-0.26444474,0.71895915,-0.27270865,-0.46277833,0.46277833,-0.37187544,-0.46277833,0.26444474,-0.40493104,-0.40493104,2025-10-30T16:14:34.667,PointR
0.0,0.0,0.0,0.01676357,-0.3436532,-0.14249034,0.10896321,-0.662161,-0.26821712,0.20954463,-0.896851,-0.41070747,0.3939439,-0.9555235,-0.5531978,0.82979673,-0.6034885,-0.12572677,1.2237406,-0.72083354,-0.30174425,1.4835759,-0.7962696,-0.42747104,1.7015023,-0.8465603,-0.5112889,0.9052328,-0.3939439,-0.15925391,0.9890506,-0.71245176,-0.43585283,0.6956882,-0.8381785,-0.52805245,0.4526164,-0.88008744,-0.53643423,0.896851,-0.19278106,-0.20954463,0.8549421,-0.5029071,-0.48614353,0.5029071,-0.57834315,-0.48614353,0.24307176,-0.58672494,-0.4023257,0.81303316,0.008381785,-0.26821712,0.7459789,-0.2765989,-0.46937996,0.46937996,-0.37718034,-0.46099818,0.25983533,-0.41070747,-0.4023257,2025-10-30T16:14:34.993,PointR
0.0,0.0,0.0,0.008428397,-0.34556425,-0.14328274,0.109569155,-0.6658433,-0.2697087,0.21070991,-0.9102668,-0.41299143,0.39613464,-0.9692656,-0.5562742,0.82598287,-0.61527294,-0.12642595,1.2221175,-0.73327047,-0.29499388,1.4833978,-0.8006977,-0.42141983,1.7025361,-0.85969645,-0.49727538,0.9018384,-0.40456304,-0.15171114,0.98612237,-0.7164137,-0.42984822,0.6995569,-0.84283966,-0.5225606,0.4635618,-0.89341,-0.530989,0.9018384,-0.19385312,-0.20228152,0.85126805,-0.5057038,-0.4804186,0.5057038,-0.58155936,-0.4804186,0.2444235,-0.59841615,-0.39613464,0.8175545,0.0,-0.2612803,0.7416989,-0.2781371,-0.4635618,0.4719902,-0.37084946,-0.4551334,0.2528519,-0.40456304,-0.38770625,2025-10-30T16:14:35.214,PointR
0.0,0.0,0.0,0.008409302,-0.33637208,-0.14295813,0.10932092,-0.66433483,-0.27750695,0.20182323,-0.90820456,-0.42046508,0.3868279,-0.9670697,-0.5550139,0.8241116,-0.59706044,-0.13454883,1.2193488,-0.72319996,-0.31114417,1.4800371,-0.79047436,-0.42887437,1.6902696,-0.85774875,-0.5129674,0.90820456,-0.3868279,-0.15977673,0.98388827,-0.7063813,-0.4372837,0.69797206,-0.84093016,-0.529786,0.45410228,-0.891386,-0.5381953,0.8997953,-0.18500464,-0.21023254,0.8493395,-0.5045581,-0.4877395,0.4961488,-0.57183254,-0.47933018,0.23546045,-0.5802418,-0.40364647,0.8241116,0.008409302,-0.26909766,0.7316092,-0.26909766,-0.4709209,0.4625116,-0.37000927,-0.4625116,0.25227904,-0.40364647,-0.39523718,2025-10-30T16:14:35.478,PointR
0.0,0.0,0.0,0.016926678,-0.33853355,-0.14387676,0.11848675,-0.66014045,-0.27929017,0.2200468,-0.8971139,-0.42316693,0.39777693,-0.947894,-0.5670437,0.84633386,-0.59243375,-0.13541342,1.2441108,-0.71092045,-0.31314355,1.5064744,-0.78709054,-0.4400936,1.7180578,-0.84633386,-0.524727,0.9140406,-0.3723869,-0.16080344,0.998674,-0.6939938,-0.44855696,0.7193838,-0.8209439,-0.5416537,0.473947,-0.8801872,-0.550117,0.90557724,-0.16926678,-0.21158347,0.85479724,-0.49087366,-0.499337,0.50780034,-0.5670437,-0.499337,0.25390017,-0.58397037,-0.4147036,0.8209439,0.033853356,-0.27929017,0.7532372,-0.2623635,-0.473947,0.4824103,-0.35546023,-0.46548364,0.27082685,-0.38931358,-0.40624025,2025-10-30T16:14:35.681,PointR
0.0,0.0,0.0,0.008398322,-0.33593288,-0.14277148,0.11757651,-0.6550691,-0.260348,0.21835637,-0.89022213,-0.40311947,0.39472115,-0.9322138,-0.53749263,0.8398322,-0.5794842,-0.12597483,1.2345533,-0.70545906,-0.30233958,1.4949013,-0.78104395,-0.4199161,1.7048594,-0.8398322,-0.50389934,0.91541713,-0.36952618,-0.15956812,0.991002,-0.6886624,-0.42831442,0.71385735,-0.82303554,-0.5290943,0.47870436,-0.8734255,-0.5290943,0.9070188,-0.16796644,-0.20155974,0.85662884,-0.47870436,-0.47870436,0.51229763,-0.5626876,-0.47870436,0.25194967,-0.57108593,-0.40311947,0.82303554,0.03359329,-0.26874632,0.74745065,-0.25194967,-0.4619077,0.47870436,-0.35272953,-0.4535094,0.26874632,-0.38632283,-0.39472115,2025-10-30T16:14:35.945,PointR
0.0,0.0,0.0,0.016744172,-0.34325552,-0.15069754,0.117209196,-0.6613948,-0.27627882,0.20930214,-0.89581317,-0.42697638,0.40186012,-0.9460457,-0.56930184,0.84558064,-0.586046,-0.13395338,1.2223245,-0.7032552,-0.30976716,1.4818592,-0.7618598,-0.43534845,1.6911613,-0.8204644,-0.5274414,0.91255736,-0.37674385,-0.15906963,0.9879061,-0.68651104,-0.43534845,0.7032552,-0.8204644,-0.5441856,0.46046472,-0.879069,-0.55255765,0.90418524,-0.16744171,-0.20930214,0.85395277,-0.48558098,-0.49395305,0.5023251,-0.56930184,-0.49395305,0.24279049,-0.586046,-0.41860428,0.8204644,0.025116257,-0.26790676,0.74511564,-0.25953466,-0.46883678,0.47720888,-0.3599997,-0.46883678,0.25953466,-0.40186012,-0.40186012,2025-10-30T16:14:36.239,PointR
0.0,0.0,0.0,0.00839773,-0.3359092,-0.14276141,0.10917049,-0.64662516,-0.2771251,0.2015455,-0.8817616,-0.41988647,0.37789783,-0.94894344,-0.5626479,0.83137524,-0.60463655,-0.13436368,1.2344663,-0.71380705,-0.31911373,1.5031936,-0.7641934,-0.4534774,1.7215346,-0.806182,-0.5374547,0.9069548,-0.38629556,-0.1679546,0.97413665,-0.6970116,-0.4534774,0.68861383,-0.83137524,-0.5542502,0.44507968,-0.8817616,-0.5542502,0.89855707,-0.18475005,-0.21834098,0.8481707,-0.48706833,-0.50386375,0.50386375,-0.5626479,-0.50386375,0.24353416,-0.57944334,-0.41988647,0.8145798,0.025193188,-0.28552282,0.7390002,-0.26032963,-0.48706833,0.47027287,-0.35270464,-0.4786706,0.26032963,-0.38629556,-0.41148874,2025-10-30T16:14:36.569,PointR
0.0,0.0,0.0,0.008409302,-0.32796276,-0.14295813,0.10932092,-0.6391069,-0.26909766,0.20182323,-0.86615807,-0.40364647,0.3868279,-0.95866036,-0.54660463,0.83252084,-0.6054697,-0.12613952,1.2361673,-0.7063813,-0.31114417,1.5136743,-0.7568371,-0.4372837,1.7323161,-0.79047436,-0.529786,0.90820456,-0.3868279,-0.15977673,0.9670697,-0.69797206,-0.4372837,0.68956274,-0.83252084,-0.54660463,0.45410228,-0.88297665,-0.5550139,0.8997953,-0.18500464,-0.21023254,0.85774875,-0.4877395,-0.4961488,0.5213767,-0.5634232,-0.4961488,0.26068836,-0.5802418,-0.42046508,0.83252084,0.025227904,-0.27750695,0.74842787,-0.25227904,-0.47933018,0.47933018,-0.34478137,-0.47933018,0.26909766,-0.37841856,-0.4120558,2025-10-30T16:14:36.763,PointR
0.0,0.0,0.0,0.016872982,-0.33745962,-0.13498385,0.118110865,-0.64960974,-0.2615312,0.21934876,-0.87739503,-0.40495154,0.39651504,-0.9533234,-0.5483719,0.843649,-0.59899086,-0.12654735,1.2401642,-0.7002287,-0.30371365,1.5185683,-0.7424112,-0.43869752,1.7463535,-0.78459364,-0.5230624,0.911141,-0.37964207,-0.16029333,0.98706937,-0.68335575,-0.43869752,0.7086652,-0.8267761,-0.5399354,0.47244346,-0.88583153,-0.5483719,0.9027045,-0.1771663,-0.21091226,0.86052203,-0.48087996,-0.48931646,0.5146259,-0.56524485,-0.48931646,0.2530947,-0.58211786,-0.41338804,0.8267761,0.025309471,-0.27840418,0.75084764,-0.2615312,-0.47244346,0.48931646,-0.3543326,-0.464007,0.27840418,-0.38807857,-0.40495154,2025-10-30T16:14:37.023,PointR
0.0,0.0,0.0,0.016979666,-0.33110347,-0.152817,0.11885766,-0.6452273,-0.28016448,0.21224582,-0.8829426,-0.4329815,0.40751198,-0.9593511,-0.57730865,0.8489833,-0.58579844,-0.1273475,1.2480054,-0.67918664,-0.3141238,1.5196801,-0.713146,-0.44996116,1.7404157,-0.73861545,-0.5348595,0.91690195,-0.3650628,-0.16130683,0.9848206,-0.6876765,-0.4414713,0.713146,-0.8235138,-0.5433493,0.47543064,-0.89143246,-0.5518391,0.9084121,-0.16130683,-0.20375599,0.865963,-0.47543064,-0.4924103,0.5178798,-0.5518391,-0.4924103,0.254695,-0.5688188,-0.4160018,0.8320036,0.042449165,-0.26318482,0.75559515,-0.254695,-0.47543064,0.48392048,-0.34808314,-0.47543064,0.27167466,-0.38204247,-0.40751198,2025-10-30T16:14:37.281,PointR
0.0,0.0,0.0,0.008489833,-0.33959332,-0.14432716,0.11036783,-0.66220695,-0.27167466,0.20375599,-0.8829426,-0.40751198,0.38204247,-0.9593511,-0.5518391,0.8320036,-0.5942883,-0.14432716,1.2395155,-0.73861545,-0.32261366,1.5111903,-0.8065341,-0.44996116,1.7404157,-0.85747313,-0.52636963,0.9084121,-0.38204247,-0.16979666,0.97633076,-0.7046561,-0.44996116,0.7046561,-0.84049344,-0.5518391,0.46694082,-0.8999223,-0.5518391,0.9084121,-0.16979666,-0.22073565,0.8489833,-0.4924103,-0.4924103,0.50090015,-0.56032896,-0.4924103,0.24620515,-0.5688188,-0.40751198,0.8235138,0.033959333,-0.28016448,0.73861545,-0.254695,-0.47543064,0.47543064,-0.34808314,-0.46694082,0.26318482,-0.38204247,-0.39902213,2025-10-30T16:14:37.580,PointR
0.0,0.0,0.0,0.0,-0.34178537,-0.14171588,0.08336228,-0.6502258,-0.2667593,0.16672456,-0.8919764,-0.4168114,0.3501216,-0.95866627,-0.5585273,0.80861413,-0.6335533,-0.14171588,1.1837444,-0.8169504,-0.3251129,1.4338312,-0.92532134,-0.45015633,1.642237,-1.0170199,-0.5335186,0.8919764,-0.4168114,-0.1750608,0.92532134,-0.72525185,-0.45015633,0.6502258,-0.84195906,-0.55019104,0.4168114,-0.88364017,-0.5585273,0.8919764,-0.2084057,-0.22507817,0.8002779,-0.5168461,-0.49183747,0.45849255,-0.5751997,-0.49183747,0.20006947,-0.56686354,-0.4084752,0.8169504,0.0,-0.28343177,0.7085794,-0.27509552,-0.4668288,0.43348387,-0.3584578,-0.45849255,0.22507817,-0.3834665,-0.39180273,2025-10-30T16:14:37.834,PointR
